Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1858,12,T:System.Windows.Forms.Padding,,,,,"cp3lbl3.Margin = new Padding(7, 0, 2, 0);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1858,12,"M:System.Windows.Forms.Padding.#ctor(System.Int32,System.Int32,System.Int32,System.Int32)",,,,,"cp3lbl3.Margin = new Padding(7, 0, 2, 0);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1858,12,T:System.Windows.Forms.Label,,,,,"cp3lbl3.Margin = new Padding(7, 0, 2, 0);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1858,12,T:System.Windows.Forms.Padding,,,,,"cp3lbl3.Margin = new Padding(7, 0, 2, 0);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1858,12,P:System.Windows.Forms.Control.Margin,,,,,"cp3lbl3.Margin = new Padding(7, 0, 2, 0);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1857,12,T:System.Windows.Forms.Label,,,,,"cp3lbl3.Location = new System.Drawing.Point(9, 73);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1857,12,P:System.Windows.Forms.Control.Location,,,,,"cp3lbl3.Location = new System.Drawing.Point(9, 73);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1856,12,T:System.Drawing.GraphicsUnit,,,,,"cp3lbl3.Font = new System.Drawing.Font(""Nokia Pure Headline"", 12F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Pixel);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1856,12,T:System.Drawing.GraphicsUnit,,,,,"cp3lbl3.Font = new System.Drawing.Font(""Nokia Pure Headline"", 12F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Pixel);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1856,12,F:System.Drawing.GraphicsUnit.Pixel,,,,,"cp3lbl3.Font = new System.Drawing.Font(""Nokia Pure Headline"", 12F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Pixel);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1856,12,T:System.Drawing.FontStyle,,,,,"cp3lbl3.Font = new System.Drawing.Font(""Nokia Pure Headline"", 12F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Pixel);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1856,12,T:System.Drawing.FontStyle,,,,,"cp3lbl3.Font = new System.Drawing.Font(""Nokia Pure Headline"", 12F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Pixel);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1856,12,F:System.Drawing.FontStyle.Bold,,,,,"cp3lbl3.Font = new System.Drawing.Font(""Nokia Pure Headline"", 12F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Pixel);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1856,12,T:System.Drawing.Font,,,,,"cp3lbl3.Font = new System.Drawing.Font(""Nokia Pure Headline"", 12F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Pixel);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1856,12,"M:System.Drawing.Font.#ctor(System.String,System.Single,System.Drawing.FontStyle,System.Drawing.GraphicsUnit)",,,,,"cp3lbl3.Font = new System.Drawing.Font(""Nokia Pure Headline"", 12F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Pixel);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1856,12,T:System.Windows.Forms.Label,,,,,"cp3lbl3.Font = new System.Drawing.Font(""Nokia Pure Headline"", 12F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Pixel);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1856,12,T:System.Drawing.Font,,,,,"cp3lbl3.Font = new System.Drawing.Font(""Nokia Pure Headline"", 12F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Pixel);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1856,12,P:System.Windows.Forms.Control.Font,,,,,"cp3lbl3.Font = new System.Drawing.Font(""Nokia Pure Headline"", 12F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Pixel);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1855,12,T:System.Windows.Forms.Label,,,,,cp3lbl3.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1855,12,P:System.Windows.Forms.Label.AutoSize,,,,,cp3lbl3.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1854,12,T:System.Windows.Forms.AnchorStyles,,,,,cp3lbl3.Anchor = AnchorStyles.Left;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1854,12,T:System.Windows.Forms.AnchorStyles,,,,,cp3lbl3.Anchor = AnchorStyles.Left;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1854,12,F:System.Windows.Forms.AnchorStyles.Left,,,,,cp3lbl3.Anchor = AnchorStyles.Left;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1854,12,T:System.Windows.Forms.Label,,,,,cp3lbl3.Anchor = AnchorStyles.Left;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1854,12,T:System.Windows.Forms.AnchorStyles,,,,,cp3lbl3.Anchor = AnchorStyles.Left;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1854,12,P:System.Windows.Forms.Control.Anchor,,,,,cp3lbl3.Anchor = AnchorStyles.Left;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1850,12,T:System.Windows.Forms.Label,,,,,"cp3lbl2.Text = ""Is EFS in \""CP3 Approved\"" State?"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1850,12,P:System.Windows.Forms.Label.Text,,,,,"cp3lbl2.Text = ""Is EFS in \""CP3 Approved\"" State?"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1849,12,T:System.Windows.Forms.Label,,,,,cp3lbl2.TabIndex = 3;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1849,12,P:System.Windows.Forms.Control.TabIndex,,,,,cp3lbl2.TabIndex = 3;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1848,12,T:System.Windows.Forms.Label,,,,,"cp3lbl2.Size = new System.Drawing.Size(178, 16);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1848,12,P:System.Windows.Forms.Control.Size,,,,,"cp3lbl2.Size = new System.Drawing.Size(178, 16);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1847,12,T:System.Windows.Forms.Label,,,,,"cp3lbl2.Name = ""cp3lbl2"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1847,12,P:System.Windows.Forms.Control.Name,,,,,"cp3lbl2.Name = ""cp3lbl2"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1846,12,T:System.Windows.Forms.Padding,,,,,"cp3lbl2.Margin = new Padding(7, 0, 2, 0);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1846,12,"M:System.Windows.Forms.Padding.#ctor(System.Int32,System.Int32,System.Int32,System.Int32)",,,,,"cp3lbl2.Margin = new Padding(7, 0, 2, 0);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1846,12,T:System.Windows.Forms.Label,,,,,"cp3lbl2.Margin = new Padding(7, 0, 2, 0);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1846,12,T:System.Windows.Forms.Padding,,,,,"cp3lbl2.Margin = new Padding(7, 0, 2, 0);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1846,12,P:System.Windows.Forms.Control.Margin,,,,,"cp3lbl2.Margin = new Padding(7, 0, 2, 0);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1845,12,T:System.Windows.Forms.Label,,,,,"cp3lbl2.Location = new System.Drawing.Point(9, 40);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1845,12,P:System.Windows.Forms.Control.Location,,,,,"cp3lbl2.Location = new System.Drawing.Point(9, 40);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1844,12,T:System.Drawing.GraphicsUnit,,,,,"cp3lbl2.Font = new System.Drawing.Font(""Nokia Pure Headline"", 12F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Pixel);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1844,12,T:System.Drawing.GraphicsUnit,,,,,"cp3lbl2.Font = new System.Drawing.Font(""Nokia Pure Headline"", 12F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Pixel);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1844,12,F:System.Drawing.GraphicsUnit.Pixel,,,,,"cp3lbl2.Font = new System.Drawing.Font(""Nokia Pure Headline"", 12F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Pixel);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1844,12,T:System.Drawing.FontStyle,,,,,"cp3lbl2.Font = new System.Drawing.Font(""Nokia Pure Headline"", 12F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Pixel);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1844,12,T:System.Drawing.FontStyle,,,,,"cp3lbl2.Font = new System.Drawing.Font(""Nokia Pure Headline"", 12F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Pixel);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1844,12,F:System.Drawing.FontStyle.Bold,,,,,"cp3lbl2.Font = new System.Drawing.Font(""Nokia Pure Headline"", 12F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Pixel);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1844,12,T:System.Drawing.Font,,,,,"cp3lbl2.Font = new System.Drawing.Font(""Nokia Pure Headline"", 12F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Pixel);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1844,12,"M:System.Drawing.Font.#ctor(System.String,System.Single,System.Drawing.FontStyle,System.Drawing.GraphicsUnit)",,,,,"cp3lbl2.Font = new System.Drawing.Font(""Nokia Pure Headline"", 12F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Pixel);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1844,12,T:System.Windows.Forms.Label,,,,,"cp3lbl2.Font = new System.Drawing.Font(""Nokia Pure Headline"", 12F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Pixel);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1844,12,T:System.Drawing.Font,,,,,"cp3lbl2.Font = new System.Drawing.Font(""Nokia Pure Headline"", 12F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Pixel);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1844,12,P:System.Windows.Forms.Control.Font,,,,,"cp3lbl2.Font = new System.Drawing.Font(""Nokia Pure Headline"", 12F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Pixel);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1843,12,T:System.Windows.Forms.Label,,,,,cp3lbl2.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1843,12,P:System.Windows.Forms.Label.AutoSize,,,,,cp3lbl2.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1842,12,T:System.Windows.Forms.AnchorStyles,,,,,cp3lbl2.Anchor = AnchorStyles.Left;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1842,12,T:System.Windows.Forms.AnchorStyles,,,,,cp3lbl2.Anchor = AnchorStyles.Left;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1842,12,F:System.Windows.Forms.AnchorStyles.Left,,,,,cp3lbl2.Anchor = AnchorStyles.Left;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1842,12,T:System.Windows.Forms.Label,,,,,cp3lbl2.Anchor = AnchorStyles.Left;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1842,12,T:System.Windows.Forms.AnchorStyles,,,,,cp3lbl2.Anchor = AnchorStyles.Left;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1842,12,P:System.Windows.Forms.Control.Anchor,,,,,cp3lbl2.Anchor = AnchorStyles.Left;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1838,12,T:System.Windows.Forms.Label,,,,,"cp3lbl6.Text = ""Are TCs planned in alignment with dev test strategy?"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1838,12,P:System.Windows.Forms.Label.Text,,,,,"cp3lbl6.Text = ""Are TCs planned in alignment with dev test strategy?"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1837,12,T:System.Windows.Forms.Label,,,,,cp3lbl6.TabIndex = 23;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1837,12,P:System.Windows.Forms.Control.TabIndex,,,,,cp3lbl6.TabIndex = 23;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1836,12,T:System.Windows.Forms.Label,,,,,"cp3lbl6.Size = new System.Drawing.Size(293, 16);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1836,12,P:System.Windows.Forms.Control.Size,,,,,"cp3lbl6.Size = new System.Drawing.Size(293, 16);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1835,12,T:System.Windows.Forms.Label,,,,,"cp3lbl6.Name = ""cp3lbl6"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1835,12,P:System.Windows.Forms.Control.Name,,,,,"cp3lbl6.Name = ""cp3lbl6"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1834,12,T:System.Windows.Forms.Padding,,,,,"cp3lbl6.Margin = new Padding(7, 0, 2, 0);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1834,12,"M:System.Windows.Forms.Padding.#ctor(System.Int32,System.Int32,System.Int32,System.Int32)",,,,,"cp3lbl6.Margin = new Padding(7, 0, 2, 0);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1834,12,T:System.Windows.Forms.Label,,,,,"cp3lbl6.Margin = new Padding(7, 0, 2, 0);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1834,12,T:System.Windows.Forms.Padding,,,,,"cp3lbl6.Margin = new Padding(7, 0, 2, 0);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1834,12,P:System.Windows.Forms.Control.Margin,,,,,"cp3lbl6.Margin = new Padding(7, 0, 2, 0);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1833,12,T:System.Windows.Forms.Label,,,,,"cp3lbl6.Location = new System.Drawing.Point(9, 171);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1833,12,P:System.Windows.Forms.Control.Location,,,,,"cp3lbl6.Location = new System.Drawing.Point(9, 171);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1832,12,T:System.Drawing.GraphicsUnit,,,,,"cp3lbl6.Font = new System.Drawing.Font(""Nokia Pure Headline"", 12F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Pixel);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1832,12,T:System.Drawing.GraphicsUnit,,,,,"cp3lbl6.Font = new System.Drawing.Font(""Nokia Pure Headline"", 12F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Pixel);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1832,12,F:System.Drawing.GraphicsUnit.Pixel,,,,,"cp3lbl6.Font = new System.Drawing.Font(""Nokia Pure Headline"", 12F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Pixel);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1832,12,T:System.Drawing.FontStyle,,,,,"cp3lbl6.Font = new System.Drawing.Font(""Nokia Pure Headline"", 12F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Pixel);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1832,12,T:System.Drawing.FontStyle,,,,,"cp3lbl6.Font = new System.Drawing.Font(""Nokia Pure Headline"", 12F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Pixel);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1832,12,F:System.Drawing.FontStyle.Bold,,,,,"cp3lbl6.Font = new System.Drawing.Font(""Nokia Pure Headline"", 12F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Pixel);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1832,12,T:System.Drawing.Font,,,,,"cp3lbl6.Font = new System.Drawing.Font(""Nokia Pure Headline"", 12F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Pixel);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1832,12,"M:System.Drawing.Font.#ctor(System.String,System.Single,System.Drawing.FontStyle,System.Drawing.GraphicsUnit)",,,,,"cp3lbl6.Font = new System.Drawing.Font(""Nokia Pure Headline"", 12F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Pixel);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1832,12,T:System.Windows.Forms.Label,,,,,"cp3lbl6.Font = new System.Drawing.Font(""Nokia Pure Headline"", 12F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Pixel);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1832,12,T:System.Drawing.Font,,,,,"cp3lbl6.Font = new System.Drawing.Font(""Nokia Pure Headline"", 12F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Pixel);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1832,12,P:System.Windows.Forms.Control.Font,,,,,"cp3lbl6.Font = new System.Drawing.Font(""Nokia Pure Headline"", 12F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Pixel);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1831,12,T:System.Windows.Forms.Label,,,,,cp3lbl6.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1831,12,P:System.Windows.Forms.Label.AutoSize,,,,,cp3lbl6.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ReaLTaiizor.UI\RCL.csproj,File,ReaLTaiizor.UI\frmRcl.Designer.cs,1830,12,T:System.Windows.Forms.AnchorStyles,,,,,cp3lbl6.Anchor = AnchorStyles.Left;
